GPS TOW (s),GPS Week,Latitude (deg),Longitude (deg),Ellipsoid Height (m),ECEF X (m),ECEF Y (m),ECEF Z (m),Roll (deg),Pitch (deg),Heading (deg),East Velocity (m/s),North Velocity (m/s),Up Velocity (m/s)
554084.6, 2323, 35.16343635, 136.88051307, 39.482, -3810261.441, 3568011.099, 3652727.633, -1.061, -0.213, 178.979,  0.108, -9.916, -0.333
554084.8, 2323, 35.16341846, 136.88051329, 39.404, -3810262.243, 3568011.821, 3652725.965, -1.057, -0.202, 178.992,  0.104, -9.936, -0.436
554085.0, 2323, 35.16340051, 136.88051353, 39.317, -3810263.043, 3568012.541, 3652724.287, -1.074, -0.046, 179.002,  0.105, -9.950, -0.381
554085.2, 2323, 35.16338261, 136.88051374, 39.252, -3810263.852, 3568013.272, 3652722.626, -1.100, -0.350, 179.030,  0.105, -9.976, -0.368
554085.4, 2323, 35.16336463, 136.88051399, 39.172, -3810264.659, 3568013.996, 3652720.949, -0.896, -0.416, 179.067,  0.086, -9.999, -0.469
554085.6, 2323, 35.16334655, 136.88051420, 39.079, -3810265.459, 3568014.720, 3652719.256, -0.787, -0.263, 179.130,  0.077, -10.027, -0.404
554085.8, 2323, 35.16332855, 136.88051433, 39.009, -3810266.265, 3568015.458, 3652717.583, -0.901, -0.779, 179.199,  0.078, -10.057, -0.424
554086.0, 2323, 35.16331037, 136.88051441, 38.904, -3810267.055, 3568016.188, 3652715.873, -1.229, -0.649, 179.246,  0.083, -10.093, -0.531
554086.2, 2323, 35.16329217, 136.88051448, 38.803, -3810267.848, 3568016.922, 3652714.165, -1.579, -0.760, 179.296,  0.076, -10.129, -0.459
554086.4, 2323, 35.16327390, 136.88051459, 38.704, -3810268.648, 3568017.657, 3652712.450, -1.625, -0.845, 179.368,  0.051, -10.170, -0.543
554086.6, 2323, 35.16325552, 136.88051466, 38.597, -3810269.446, 3568018.395, 3652710.721, -1.630, -0.771, 179.431,  0.042, -10.212, -0.510
554086.8, 2323, 35.16323722, 136.88051474, 38.515, -3810270.255, 3568019.144, 3652709.014, -1.503, -1.446, 179.506,  0.026, -10.259, -0.539
554087.0, 2323, 35.16321865, 136.88051482, 38.387, -3810271.050, 3568019.878, 3652707.257, -1.240, -1.254, 179.567, -0.004, -10.303, -0.687
554087.2, 2323, 35.16319998, 136.88051480, 38.255, -3810271.841, 3568020.620, 3652705.488, -1.259, -1.042, 179.599,  0.006, -10.359, -0.571
554087.4, 2323, 35.16318127, 136.88051480, 38.141, -3810272.646, 3568021.374, 3652703.725, -1.251, -1.054, 179.653,  0.005, -10.408, -0.584
554087.6, 2323, 35.16316252, 136.88051477, 38.036, -3810273.455, 3568022.136, 3652701.963, -1.219, -1.321, 179.708, -0.016, -10.460, -0.551
554087.8, 2323, 35.16314366, 136.88051471, 37.916, -3810274.260, 3568022.897, 3652700.183, -1.335, -1.511, 179.691, -0.011, -10.512, -0.676
554088.0, 2323, 35.16312461, 136.88051466, 37.773, -3810275.060, 3568023.652, 3652698.373, -1.470, -1.280, 179.671, -0.001, -10.569, -0.651
554088.2, 2323, 35.16310548, 136.88051468, 37.645, -3810275.876, 3568024.415, 3652696.565, -1.460, -1.184, 179.584, -0.010, -10.622, -0.629
554088.4, 2323, 35.16308629, 136.88051470, 37.524, -3810276.700, 3568025.184, 3652694.754, -1.610, -1.241, 179.394,  0.026, -10.676, -0.586
554088.6, 2323, 35.16306701, 136.88051483, 37.401, -3810277.535, 3568025.948, 3652692.935, -1.840, -1.381, 179.110,  0.086, -10.728, -0.644
554088.8, 2323, 35.16304753, 136.88051512, 37.258, -3810278.376, 3568026.701, 3652691.086, -2.101, -1.029, 178.728,  0.146, -10.774, -0.645
554089.0, 2323, 35.16302806, 136.88051558, 37.141, -3810279.243, 3568027.455, 3652689.253, -2.393, -1.255, 178.250,  0.231, -10.832, -0.563
554089.2, 2323, 35.16300849, 136.88051625, 37.017, -3810280.123, 3568028.195, 3652687.406, -2.738, -1.379, 177.687,  0.342, -10.880, -0.689
554089.4, 2323, 35.16298877, 136.88051720, 36.879, -3810281.019, 3568028.916, 3652685.539, -3.074, -1.306, 177.079,  0.455, -10.930, -0.656
554089.6, 2323, 35.16296899, 136.88051847, 36.748, -3810281.943, 3568029.622, 3652683.669, -3.070, -1.282, 176.485,  0.554, -10.977, -0.660
554089.8, 2323, 35.16294909, 136.88051999, 36.616, -3810282.887, 3568030.317, 3652681.788, -3.030, -1.177, 175.838,  0.675, -11.021, -0.646
554090.0, 2323, 35.16292918, 136.88052175, 36.494, -3810283.852, 3568031.001, 3652679.912, -3.339, -1.377, 175.117,  0.839, -11.063, -0.627
554090.2, 2323, 35.16290917, 136.88052382, 36.358, -3810284.834, 3568031.661, 3652678.019, -3.784, -1.459, 174.393,  0.986, -11.106, -0.721
554090.4, 2323, 35.16288903, 136.88052628, 36.211, -3810285.837, 3568032.295, 3652676.107, -3.992, -1.299, 173.621,  1.125, -11.150, -0.666
554090.6, 2323, 35.16286889, 136.88052915, 36.083, -3810286.879, 3568032.912, 3652674.206, -3.839, -1.455, 172.832,  1.264, -11.192, -0.675
554090.8, 2323, 35.16284863, 136.88053236, 35.945, -3810287.943, 3568033.506, 3652672.290, -3.654, -1.459, 172.012,  1.432, -11.239, -0.687
554091.0, 2323, 35.16282832, 136.88053591, 35.806, -3810289.027, 3568034.079, 3652670.368, -3.616, -1.499, 171.205,  1.604, -11.264, -0.722
554091.2, 2323, 35.16280794, 136.88053983, 35.662, -3810290.136, 3568034.628, 3652668.437, -3.589, -1.456, 170.426,  1.763, -11.299, -0.729
554091.4, 2323, 35.16278752, 136.88054411, 35.521, -3810291.271, 3568035.157, 3652666.503, -3.541, -1.469, 169.637,  1.926, -11.339, -0.713
554091.6, 2323, 35.16276702, 136.88054878, 35.378, -3810292.432, 3568035.662, 3652664.562, -3.395, -1.434, 168.827,  2.089, -11.363, -0.720
554091.8, 2323, 35.16274651, 136.88055376, 35.238, -3810293.615, 3568036.147, 3652662.620, -3.571, -1.562, 167.990,  2.277, -11.390, -0.720
554092.0, 2323, 35.16272590, 136.88055913, 35.083, -3810294.819, 3568036.604, 3652660.662, -3.906, -1.376, 167.118,  2.467, -11.409, -0.764
554092.2, 2323, 35.16270525, 136.88056497, 34.933, -3810296.056, 3568037.034, 3652658.703, -3.957, -1.149, 166.244,  2.649, -11.426, -0.685
554092.4, 2323, 35.16268465, 136.88057123, 34.803, -3810297.329, 3568037.445, 3652656.760, -3.853, -1.253, 165.410,  2.825, -11.433, -0.671
554092.6, 2323, 35.16266401, 136.88057785, 34.665, -3810298.622, 3568037.829, 3652654.808, -3.823, -1.187, 164.568,  3.003, -11.442, -0.679
554092.8, 2323, 35.16264337, 136.88058487, 34.530, -3810299.941, 3568038.188, 3652652.858, -3.830, -1.206, 163.764,  3.189, -11.442, -0.694
554093.0, 2323, 35.16262259, 136.88059226, 34.374, -3810301.277, 3568038.516, 3652650.884, -3.824, -0.497, 162.956,  3.350, -11.445, -0.674
554093.2, 2323, 35.16260199, 136.88060007, 34.265, -3810302.659, 3568038.836, 3652648.952, -3.605, -0.553, 162.145,  3.512, -11.423, -0.496
554093.4, 2323, 35.16258142, 136.88060822, 34.158, -3810304.062, 3568039.132, 3652647.025, -3.674, -0.579, 161.242,  3.705, -11.394, -0.570
554093.6, 2323, 35.16256084, 136.88061680, 34.034, -3810305.482, 3568039.392, 3652645.088, -3.754, -0.229, 160.319,  3.901, -11.349, -0.608
554093.8, 2323, 35.16254026, 136.88062577, 33.913, -3810306.928, 3568039.625, 3652643.151, -3.878,  0.524, 159.357,  4.094, -11.295, -0.391
554094.0, 2323, 35.16252000, 136.88063519, 33.851, -3810308.422, 3568039.850, 3652641.278, -3.877,  0.347, 158.429,  4.280, -11.232, -0.365
554094.2, 2323, 35.16249981, 136.88064506, 33.780, -3810309.936, 3568040.035, 3652639.405, -3.686,  0.396, 157.489,  4.447, -11.155, -0.336
554094.4, 2323, 35.16247973, 136.88065534, 33.703, -3810311.467, 3568040.185, 3652637.540, -3.364,  0.582, 156.553,  4.619, -11.081, -0.380
554094.6, 2323, 35.16245980, 136.88066596, 33.632, -3810313.016, 3568040.310, 3652635.692, -3.266,  0.821, 155.610,  4.813, -10.997, -0.284
554094.8, 2323, 35.16244002, 136.88067695, 33.571, -3810314.586, 3568040.409, 3652633.862, -3.229,  1.079, 154.711,  4.981, -10.909, -0.271
554095.0, 2323, 35.16242039, 136.88068829, 33.519, -3810316.177, 3568040.483, 3652632.052, -3.291,  1.372, 153.812,  5.147, -10.827, -0.191
554095.2, 2323, 35.16240096, 136.88070000, 33.485, -3810317.792, 3568040.534, 3652630.270, -3.207,  1.477, 152.963,  5.308, -10.733, -0.162
554095.4, 2323, 35.16238168, 136.88071202, 33.452, -3810319.420, 3568040.558, 3652628.503, -3.176,  1.668, 152.167,  5.445, -10.639, -0.118
554095.6, 2323, 35.16236258, 136.88072436, 33.431, -3810321.067, 3568040.559, 3652626.758, -2.971,  1.781, 151.464,  5.574, -10.549, -0.102
554095.8, 2323, 35.16234365, 136.88073692, 33.416, -3810322.723, 3568040.543, 3652625.032, -2.796,  1.793, 150.836,  5.688, -10.468, -0.054
554096.0, 2323, 35.16232489, 136.88074965, 33.406, -3810324.384, 3568040.510, 3652623.325, -2.755,  1.742, 150.327,  5.773, -10.389, -0.095
554096.2, 2323, 35.16230623, 136.88076255, 33.386, -3810326.046, 3568040.456, 3652621.621, -2.679,  1.851, 149.888,  5.845, -10.311, -0.066
554096.4, 2323, 35.16228772, 136.88077554, 33.375, -3810327.711, 3568040.394, 3652619.936, -2.568,  1.891, 149.552,  5.887, -10.237, -0.062
554096.6, 2323, 35.16226933, 136.88078864, 33.364, -3810329.379, 3568040.320, 3652618.261, -2.330,  1.924, 149.277,  5.927, -10.170, -0.033
554096.8, 2323, 35.16225107, 136.88080179, 33.361, -3810331.047, 3568040.241, 3652616.604, -1.987,  1.780, 149.057,  5.938, -10.120, -0.023
554097.0, 2323, 35.16223289, 136.88081494, 33.348, -3810332.706, 3568040.153, 3652614.947, -1.903,  1.730, 148.863,  5.962, -10.074, -0.114
554097.2, 2323, 35.16221474, 136.88082809, 33.324, -3810334.357, 3568040.058, 3652613.287, -1.869,  1.911, 148.759,  5.983, -10.033, -0.054
554097.4, 2323, 35.16219669, 136.88084121, 33.315, -3810336.011, 3568039.969, 3652611.645, -2.035,  1.943, 148.662,  5.991, -9.995, -0.043
554097.6, 2323, 35.16217869, 136.88085440, 33.308, -3810337.667, 3568039.874, 3652610.008, -1.853,  1.937, 148.622,  5.979, -9.962, -0.015
554097.8, 2323, 35.16216079, 136.88086755, 33.306, -3810339.320, 3568039.779, 3652608.384, -1.644,  1.726, 148.613,  5.958, -9.946, -0.058
554098.0, 2323, 35.16214285, 136.88088066, 33.284, -3810340.960, 3568039.680, 3652606.743, -1.550,  1.919, 148.583,  5.956, -9.916, -0.110
554098.2, 2323, 35.16212498, 136.88089373, 33.271, -3810342.599, 3568039.583, 3652605.115, -1.478,  1.997, 148.586,  5.944, -9.886,  0.010
554098.4, 2323, 35.16210720, 136.88090675, 33.269, -3810344.238, 3568039.493, 3652603.502, -1.548,  1.912, 148.554,  5.930, -9.862, -0.041
554098.6, 2323, 35.16208947, 136.88091973, 33.264, -3810345.870, 3568039.401, 3652601.891, -1.707,  1.854, 148.537,  5.926, -9.827, -0.029
554098.8, 2323, 35.16207177, 136.88093271, 33.251, -3810347.496, 3568039.304, 3652600.277, -1.798,  1.928, 148.497,  5.912, -9.802, -0.067
554099.0, 2323, 35.16205410, 136.88094569, 33.239, -3810349.122, 3568039.205, 3652598.668, -1.757,  2.022, 148.471,  5.900, -9.773, -0.020
554099.2, 2323, 35.16203651, 136.88095863, 33.237, -3810350.746, 3568039.111, 3652597.072, -1.808,  2.012, 148.438,  5.886, -9.743, -0.034
554099.4, 2323, 35.16201899, 136.88097156, 33.235, -3810352.367, 3568039.016, 3652595.482, -1.744,  1.918, 148.422,  5.871, -9.717, -0.010
554099.6, 2323, 35.16200151, 136.88098447, 33.227, -3810353.982, 3568038.916, 3652593.892, -1.628,  1.877, 148.406,  5.862, -9.693, -0.075
554099.8, 2323, 35.16198403, 136.88099729, 33.212, -3810355.587, 3568038.818, 3652592.297, -1.747,  2.044, 148.413,  5.857, -9.659, -0.019
554100.0, 2323, 35.16196661, 136.88101010, 33.205, -3810357.192, 3568038.724, 3652590.713, -1.789,  2.179, 148.468,  5.832, -9.636, -0.027
554100.2, 2323, 35.16194930, 136.88102281, 33.213, -3810358.796, 3568038.639, 3652589.148, -1.919,  1.973, 148.557,  5.798, -9.617,  0.038
554100.4, 2323, 35.16193201, 136.88103551, 33.213, -3810360.394, 3568038.549, 3652587.580, -1.838,  1.786, 148.619,  5.771, -9.601, -0.062
554100.6, 2323, 35.16191468, 136.88104814, 33.195, -3810361.977, 3568038.456, 3652585.998, -1.796,  1.915, 148.680,  5.741, -9.585, -0.055
554100.8, 2323, 35.16189740, 136.88106076, 33.183, -3810363.562, 3568038.365, 3652584.423, -1.613,  1.967, 148.742,  5.716, -9.571, -0.037
554101.0, 2323, 35.16188019, 136.88107329, 33.180, -3810365.143, 3568038.282, 3652582.861, -1.549,  1.852, 148.811,  5.690, -9.554, -0.020
554101.2, 2323, 35.16186297, 136.88108578, 33.169, -3810366.717, 3568038.196, 3652581.293, -1.438,  1.885, 148.827,  5.673, -9.540, -0.075
554101.4, 2323, 35.16184579, 136.88109824, 33.157, -3810368.287, 3568038.111, 3652579.727, -1.375,  1.938, 148.791,  5.661, -9.511, -0.032
554101.6, 2323, 35.16182867, 136.88111067, 33.149, -3810369.856, 3568038.028, 3652578.170, -1.434,  1.932, 148.738,  5.665, -9.484, -0.032
554101.8, 2323, 35.16181157, 136.88112309, 33.137, -3810371.419, 3568037.941, 3652576.612, -1.552,  2.092, 148.659,  5.663, -9.453, -0.038
554102.0, 2323, 35.16179458, 136.88113554, 33.137, -3810372.987, 3568037.856, 3652575.071, -1.559,  1.988, 148.602,  5.658, -9.423, -0.006
554102.2, 2323, 35.16177760, 136.88114797, 33.131, -3810374.549, 3568037.767, 3652573.528, -1.515,  2.058, 148.545,  5.645, -9.403, -0.038
554102.4, 2323, 35.16176069, 136.88116038, 33.128, -3810376.109, 3568037.679, 3652571.992, -1.542,  2.048, 148.475,  5.650, -9.370, -0.003
554102.6, 2323, 35.16174385, 136.88117277, 33.132, -3810377.668, 3568037.592, 3652570.467, -1.657,  1.874, 148.466,  5.652, -9.343, -0.027
554102.8, 2323, 35.16172701, 136.88118514, 33.120, -3810379.217, 3568037.499, 3652568.933, -1.701,  1.929, 148.466,  5.638, -9.323, -0.058
554103.0, 2323, 35.16171023, 136.88119747, 33.113, -3810380.762, 3568037.408, 3652567.407, -1.732,  1.913, 148.476,  5.611, -9.291, -0.020
554103.2, 2323, 35.16169352, 136.88120975, 33.106, -3810382.303, 3568037.317, 3652565.887, -1.737,  1.894, 148.487,  5.586, -9.254, -0.054
554103.4, 2323, 35.16167686, 136.88122196, 33.098, -3810383.835, 3568037.228, 3652564.371, -1.807,  1.913, 148.507,  5.556, -9.211, -0.030
554103.6, 2323, 35.16166029, 136.88123412, 33.090, -3810385.361, 3568037.138, 3652562.863, -1.839,  1.986, 148.503,  5.531, -9.169, -0.040
554103.8, 2323, 35.16164377, 136.88124624, 33.081, -3810386.880, 3568037.049, 3652561.360, -1.747,  2.112, 148.527,  5.499, -9.125,  0.005
554104.0, 2323, 35.16162743, 136.88125827, 33.093, -3810388.398, 3568036.969, 3652559.885, -1.739,  1.745, 148.550,  5.465, -9.079,  0.005
554104.2, 2323, 35.16161107, 136.88127027, 33.076, -3810389.899, 3568036.876, 3652558.391, -1.566,  1.916, 148.570,  5.434, -9.045, -0.103
554104.4, 2323, 35.16159477, 136.88128217, 33.062, -3810391.391, 3568036.788, 3652556.905, -1.550,  2.045, 148.577,  5.404, -8.997, -0.004
554104.6, 2323, 35.16157862, 136.88129402, 33.065, -3810392.885, 3568036.707, 3652555.442, -1.492,  1.897, 148.573,  5.380, -8.955, -0.024
554104.8, 2323, 35.16156253, 136.88130580, 33.060, -3810394.366, 3568036.624, 3652553.980, -1.541,  1.867, 148.572,  5.352, -8.912, -0.047
554105.0, 2323, 35.16154651, 136.88131752, 33.052, -3810395.837, 3568036.539, 3652552.522, -1.591,  1.862, 148.564,  5.326, -8.856, -0.030
554105.2, 2323, 35.16153062, 136.88132915, 33.047, -3810397.300, 3568036.457, 3652551.078, -1.681,  1.822, 148.546,  5.288, -8.779, -0.066
554105.4, 2323, 35.16151485, 136.88134070, 33.035, -3810398.747, 3568036.371, 3652549.641, -1.659,  1.946, 148.538,  5.231, -8.693, -0.013
554105.6, 2323, 35.16149930, 136.88135214, 33.039, -3810400.187, 3568036.291, 3652548.233, -1.594,  1.734, 148.551,  5.177, -8.614, -0.009
554105.8, 2323, 35.16148381, 136.88136344, 33.025, -3810401.605, 3568036.208, 3652546.820, -1.632,  1.896, 148.553,  5.134, -8.534, -0.084
554106.0, 2323, 35.16146849, 136.88137466, 33.014, -3810403.012, 3568036.126, 3652545.424, -1.628,  2.002, 148.544,  5.082, -8.440,  0.011
554106.2, 2323, 35.16145342, 136.88138575, 33.024, -3810404.411, 3568036.051, 3652544.062, -1.621,  1.696, 148.577,  5.021, -8.349, -0.005
554106.4, 2323, 35.16143842, 136.88139672, 33.011, -3810405.786, 3568035.969, 3652542.695, -1.514,  1.838, 148.582,  4.949, -8.257, -0.062
554106.6, 2323, 35.16142365, 136.88140757, 33.005, -3810407.147, 3568035.890, 3652541.352, -1.320,  1.744, 148.603,  4.875, -8.148, -0.013
554106.8, 2323, 35.16140908, 136.88141817, 32.998, -3810408.483, 3568035.817, 3652540.026, -1.460,  1.800, 148.609,  4.814, -8.020, -0.060
554107.0, 2323, 35.16139472, 136.88142864, 32.988, -3810409.798, 3568035.742, 3652538.717, -1.520,  1.972, 148.598,  4.737, -7.869,  0.003
554107.2, 2323, 35.16138072, 136.88143891, 32.999, -3810411.097, 3568035.676, 3652537.454, -1.531,  1.684, 148.602,  4.633, -7.716,  0.004
554107.4, 2323, 35.16136696, 136.88144900, 32.995, -3810412.365, 3568035.605, 3652536.204, -1.410,  1.642, 148.589,  4.527, -7.558, -0.041
554107.6, 2323, 35.16135348, 136.88145885, 32.983, -3810413.600, 3568035.532, 3652534.974, -1.389,  1.767, 148.576,  4.432, -7.382, -0.050
554107.8, 2323, 35.16134032, 136.88146848, 32.977, -3810414.810, 3568035.463, 3652533.778, -1.381,  1.792, 148.537,  4.336, -7.203, -0.020
554108.0, 2323, 35.16132752, 136.88147797, 32.980, -3810416.000, 3568035.392, 3652532.617, -1.229,  1.679, 148.318,  4.239, -7.030, -0.002
554108.2, 2323, 35.16131508, 136.88148738, 32.980, -3810417.166, 3568035.310, 3652531.490, -0.950,  1.483, 147.945,  4.171, -6.829, -0.016
554108.4, 2323, 35.16130291, 136.88149665, 32.957, -3810418.297, 3568035.211, 3652530.373, -1.015,  1.891, 147.238,  4.142, -6.618, -0.067
554108.6, 2323, 35.16129127, 136.88150605, 32.953, -3810419.423, 3568035.093, 3652529.314, -0.804,  1.872, 146.102,  4.119, -6.371,  0.014
554108.8, 2323, 35.16128008, 136.88151555, 32.945, -3810420.531, 3568034.945, 3652528.295, -0.834,  2.154, 144.560,  4.158, -6.080, -0.037
554109.0, 2323, 35.16126948, 136.88152527, 32.943, -3810421.629, 3568034.760, 3652527.332, -0.710,  2.362, 142.551,  4.219, -5.756,  0.054
554109.2, 2323, 35.16125961, 136.88153530, 32.956, -3810422.723, 3568034.532, 3652526.445, -0.324,  2.183, 140.080,  4.283, -5.412,  0.064
554109.4, 2323, 35.16125047, 136.88154566, 32.968, -3810423.801, 3568034.248, 3652525.623,  0.216,  2.036, 137.172,  4.381, -5.018,  0.028
554109.6, 2323, 35.16124202, 136.88155637, 32.955, -3810424.854, 3568033.897, 3652524.848,  1.009,  2.381, 133.826,  4.474, -4.613,  0.003
554109.8, 2323, 35.16123443, 136.88156730, 32.950, -3810425.886, 3568033.500, 3652524.157,  1.436,  2.533, 130.251,  4.628, -4.201,  0.037
554110.0, 2323, 35.16122756, 136.88157855, 32.954, -3810426.909, 3568033.053, 3652523.537,  1.574,  2.718, 126.583,  4.839, -3.832,  0.055
554110.2, 2323, 35.16122146, 136.88159009, 32.972, -3810427.923, 3568032.563, 3652522.994,  1.255,  2.678, 122.906,  5.017, -3.462,  0.049
554110.4, 2323, 35.16121604, 136.88160201, 32.985, -3810428.926, 3568032.014, 3652522.510,  1.322,  2.645, 119.276,  5.152, -3.104,  0.090
554110.6, 2323, 35.16121126, 136.88161418, 32.993, -3810429.912, 3568031.417, 3652522.081,  1.402,  2.801, 115.706,  5.288, -2.747,  0.026
554110.8, 2323, 35.16120717, 136.88162653, 33.005, -3810430.878, 3568030.781, 3652521.717,  1.148,  3.016, 112.061,  5.405, -2.377,  0.074
554111.0, 2323, 35.16120372, 136.88163914, 33.017, -3810431.832, 3568030.100, 3652521.411,  1.231,  3.184, 108.593,  5.529, -2.067,  0.077
554111.2, 2323, 35.16120091, 136.88165200, 33.036, -3810432.775, 3568029.378, 3652521.167,  1.226,  3.293, 105.059,  5.672, -1.715,  0.077
554111.4, 2323, 35.16119881, 136.88166518, 33.056, -3810433.706, 3568028.604, 3652520.988,  1.377,  3.304, 101.291,  5.822, -1.380,  0.108
554111.6, 2323, 35.16119745, 136.88167857, 33.089, -3810434.623, 3568027.793, 3652520.884,  1.121,  3.193, 97.395,  5.969, -0.955,  0.120
554111.8, 2323, 35.16119683, 136.88169216, 33.122, -3810435.517, 3568026.934, 3652520.847,  0.700,  3.174, 93.552,  6.115, -0.572,  0.086
554112.0, 2323, 35.16119691, 136.88170599, 33.152, -3810436.393, 3568026.028, 3652520.871,  0.301,  3.269, 89.818,  6.242, -0.155,  0.077
554112.2, 2323, 35.16119771, 136.88172005, 33.178, -3810437.247, 3568025.072, 3652520.959,  0.062,  3.294, 86.221,  6.362,  0.228,  0.081
554112.4, 2323, 35.16119922, 136.88173430, 33.208, -3810438.082, 3568024.075, 3652521.112, -0.112,  3.157, 82.868,  6.455,  0.631,  0.121
554112.6, 2323, 35.16120130, 136.88174863, 33.239, -3810438.895, 3568023.049, 3652521.319, -0.560,  3.428, 79.905,  6.556,  1.018,  0.071
554112.8, 2323, 35.16120388, 136.88176317, 33.260, -3810439.693, 3568021.980, 3652521.565, -0.767,  3.736, 77.460,  6.642,  1.328,  0.102
554113.0, 2323, 35.16120700, 136.88177788, 33.295, -3810440.484, 3568020.885, 3652521.868, -0.856,  3.680, 75.372,  6.726,  1.617,  0.166
554113.2, 2323, 35.16121055, 136.88179274, 33.332, -3810441.266, 3568019.762, 3652522.212, -0.945,  3.677, 73.558,  6.808,  1.884,  0.150
554113.4, 2323, 35.16121446, 136.88180779, 33.365, -3810442.041, 3568018.610, 3652522.585, -1.041,  3.740, 72.151,  6.902,  2.121,  0.140
554113.6, 2323, 35.16121866, 136.88182302, 33.401, -3810442.815, 3568017.433, 3652522.987, -1.127,  3.697, 71.189,  6.995,  2.285,  0.169
554113.8, 2323, 35.16122304, 136.88183850, 33.434, -3810443.595, 3568016.232, 3652523.403, -1.119,  3.818, 70.505,  7.101,  2.428,  0.154
554114.0, 2323, 35.16122759, 136.88185419, 33.468, -3810444.380, 3568015.008, 3652523.836, -1.141,  3.927, 70.049,  7.201,  2.543,  0.184
554114.2, 2323, 35.16123231, 136.88187012, 33.510, -3810445.176, 3568013.765, 3652524.288, -1.139,  3.940, 69.798,  7.316,  2.619,  0.208
